id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,path,cluster
12757,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Spykar Men Printed Blue T-Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/12757.jpg,0
2717,Girls,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Disney Kids Girls  Kidswear,/kaggle/input/fashion-product-images-small/myntradataset/images/2717.jpg,0
45929,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/45929.jpg,0
52063,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/52063.jpg,0
45373,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/45373.jpg,0
13402,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/13402.jpg,0
53438,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/53438.jpg,0
13532,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Blue Resp Trail 18 M Sports Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/13532.jpg,0
34556,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Puma Women Black Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/34556.jpg,0
11530,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Green Sweatshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/11530.jpg,0
47587,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Ethnic,Portia Women Gold Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/47587.jpg,0
22795,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men White Tshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/22795.jpg,0
25060,Men,Accessories,Accessories,Accessory Gift Set,Purple,Winter,2015.0,Formal,Lino Perros Men Formal Purple Accessory Gift Set,/kaggle/input/fashion-product-images-small/myntradataset/images/25060.jpg,0
3464,Unisex,Apparel,Apparel Set,Swimwear,Blue,Winter,2010.0,Sports,ADIDAS Kid's Light Aqua Swimming Cap,/kaggle/input/fashion-product-images-small/myntradataset/images/3464.jpg,-1
56990,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,HM Women Beige Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/56990.jpg,0
14329,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Lunar Swift +3 Black Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/14329.jpg,0
21926,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/21926.jpg,0
40187,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Mumbai Slang Women Blue Kurti,/kaggle/input/fashion-product-images-small/myntradataset/images/40187.jpg,0
23549,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Police Passion Men Deo,/kaggle/input/fashion-product-images-small/myntradataset/images/23549.jpg,0
30264,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018.0,Casual,Red Tape Men Grey Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/30264.jpg,0
24622,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/24622.jpg,0
45654,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Park Avenue Men Navy Blue Brief,/kaggle/input/fashion-product-images-small/myntradataset/images/45654.jpg,0
3634,Men,Footwear,Sandal,Sandals,Blue,Winter,2011.0,Casual,Puma Men Photon Navy Red Sandal,/kaggle/input/fashion-product-images-small/myntradataset/images/3634.jpg,0
7925,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/7925.jpg,0
5701,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Flaunted Black Shoe,/kaggle/input/fashion-product-images-small/myntradataset/images/5701.jpg,0
41466,Women,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Carlton London Women Brown Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/41466.jpg,0
54628,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Silver Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/54628.jpg,0
21186,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Men Star Story Blue Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/21186.jpg,0
24294,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Quiksilver Men High Navy Blue Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/24294.jpg,0
22482,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Timberland Men Navy Blue Rugby T-Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/22482.jpg,0
56090,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Star Shine Crystaliser Lip Gloss 02,/kaggle/input/fashion-product-images-small/myntradataset/images/56090.jpg,0
12145,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011.0,Ethnic,Aurelia Women Blue Kurti,/kaggle/input/fashion-product-images-small/myntradataset/images/12145.jpg,0
22382,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Mark Taylor Men Blue & Green Striped White Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/22382.jpg,0
38246,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Batman Boys Green Printed T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/38246.jpg,0
9842,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Ikon Red Polo Tshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/9842.jpg,0
42836,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,French Connection Women Black Croc Clutch,/kaggle/input/fashion-product-images-small/myntradataset/images/42836.jpg,0
39304,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2018.0,Casual,Red Chief Men Olive Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/39304.jpg,0
6022,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Black T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/6022.jpg,0
11171,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Scullers Men Stripes Grey Sweaters,/kaggle/input/fashion-product-images-small/myntradataset/images/11171.jpg,0
14035,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Flying Machine Men Check Maroon Shirts,/kaggle/input/fashion-product-images-small/myntradataset/images/14035.jpg,0
25227,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Lino Perros Women Leatherite Blue Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/25227.jpg,0
10387,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Indication  178 Black Watches,/kaggle/input/fashion-product-images-small/myntradataset/images/10387.jpg,0
37950,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Playboy Men Black & White Socks,/kaggle/input/fashion-product-images-small/myntradataset/images/37950.jpg,0
18674,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Sterling White Sports shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/18674.jpg,0
18672,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Fila Men Survivor Grey Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/18672.jpg,0
42071,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Men Black Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/42071.jpg,0
23825,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Puma Men Java Brown Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/23825.jpg,0
50608,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Melange Brief,/kaggle/input/fashion-product-images-small/myntradataset/images/50608.jpg,0
16792,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Highlander Men Check Yellow Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/16792.jpg,0
40738,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Converse Unisex Navy Blue Flip Flops,/kaggle/input/fashion-product-images-small/myntradataset/images/40738.jpg,0
57115,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Elle Magenta Colour Clash Top,/kaggle/input/fashion-product-images-small/myntradataset/images/57115.jpg,0
3886,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's 1947 Light Weight Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/3886.jpg,0
50816,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,New Hide Men Brown Passport Holder,/kaggle/input/fashion-product-images-small/myntradataset/images/50816.jpg,0
55576,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Revlon Photo Ready Fair / Light Compact 01,/kaggle/input/fashion-product-images-small/myntradataset/images/55576.jpg,0
31933,Women,Accessories,Bags,Clutches,Green,Summer,2012.0,Casual,Fabindia Women Green Brocade Clutch,/kaggle/input/fashion-product-images-small/myntradataset/images/31933.jpg,0
28554,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Club Pique Black Polo T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/28554.jpg,0
48225,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,United Colors of Benetton Men White Frame Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/48225.jpg,0
25794,Men,Apparel,Topwear,Suspenders,Navy Blue,Summer,2012.0,Formal,Arrow Men Navy Blue Suspenders,/kaggle/input/fashion-product-images-small/myntradataset/images/25794.jpg,0
52570,Women,Accessories,Bags,Clutches,Grey,Summer,2012.0,Casual,Mod'acc Women Grey Clutch,/kaggle/input/fashion-product-images-small/myntradataset/images/52570.jpg,0
3729,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Mumbai Indians Kids Match Jersey,/kaggle/input/fashion-product-images-small/myntradataset/images/3729.jpg,0
45831,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/45831.jpg,0
29785,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Basics Men Blue T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/29785.jpg,0
10643,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Boy D Print Blue Tshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/10643.jpg,0
53019,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Sari,/kaggle/input/fashion-product-images-small/myntradataset/images/53019.jpg,0
11653,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Men Race Luminous 3HD White Dial Watch,/kaggle/input/fashion-product-images-small/myntradataset/images/11653.jpg,0
26957,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Jealous 21 Women Purple Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/26957.jpg,0
39396,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Peter England Men Polo Neck Green T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/39396.jpg,0
21137,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,s.Oliver Women Stripes Grey Sweater,/kaggle/input/fashion-product-images-small/myntradataset/images/21137.jpg,0
57857,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats,/kaggle/input/fashion-product-images-small/myntradataset/images/57857.jpg,0
39234,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Femella Women White Panel Princess Dress,/kaggle/input/fashion-product-images-small/myntradataset/images/39234.jpg,0
37248,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/37248.jpg,0
11893,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Franco Leone Men Casual Black Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/11893.jpg,0
44410,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/44410.jpg,0
11733,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Lee Men Stripes Green T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/11733.jpg,0
24699,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Cell Tolero Black Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/24699.jpg,0
47407,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Purple Wallet,/kaggle/input/fashion-product-images-small/myntradataset/images/47407.jpg,0
51960,Unisex,Accessories,Bags,Laptop Bag,Cream,Summer,2012.0,Casual,Yelloe Unisex Cream Laptop Bag,/kaggle/input/fashion-product-images-small/myntradataset/images/51960.jpg,0
26588,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Powercat 4.12 White Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/26588.jpg,0
39815,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Black Sandals,/kaggle/input/fashion-product-images-small/myntradataset/images/39815.jpg,0
33960,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Pink Leggings,/kaggle/input/fashion-product-images-small/myntradataset/images/33960.jpg,0
51934,Women,Accessories,Bags,Handbags,Yellow,Summer,2016.0,Casual,Nyk Women Yellow Arsenal Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/51934.jpg,0
51255,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Park Avenue Men Black Belt,/kaggle/input/fashion-product-images-small/myntradataset/images/51255.jpg,0
8666,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Green Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/8666.jpg,0
25419,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Ballista II White Sports Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/25419.jpg,0
48652,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,/kaggle/input/fashion-product-images-small/myntradataset/images/48652.jpg,0
48217,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,/kaggle/input/fashion-product-images-small/myntradataset/images/48217.jpg,0
35899,Women,Accessories,Bags,Handbags,Brown,Spring,2013.0,Casual,Peperone Women Brown Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/35899.jpg,0
44812,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Spykar Women Purple T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/44812.jpg,0
16557,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Printed Sweatshirt,/kaggle/input/fashion-product-images-small/myntradataset/images/16557.jpg,0
22093,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2010.0,Casual,Numero Uno Men Casual Brown Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/22093.jpg,0
10376,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Tshirts,/kaggle/input/fashion-product-images-small/myntradataset/images/10376.jpg,0
23577,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017.0,Casual,Boss In Motion Men Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/23577.jpg,0
55621,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Numero Uno Men Black Formal Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/55621.jpg,0
28730,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,W Women Printed Blue Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/28730.jpg,0
26029,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Slazenger Men Extreme Perfume,/kaggle/input/fashion-product-images-small/myntradataset/images/26029.jpg,0
42326,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,Prafful Red Georgette Printed Sari,/kaggle/input/fashion-product-images-small/myntradataset/images/42326.jpg,0
49233,Men,Accessories,Headwear,Caps,Blue,Fall,2012.0,Casual,Arrow Men Blue Cap,/kaggle/input/fashion-product-images-small/myntradataset/images/49233.jpg,0
33706,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Cobblerz Men Brown Leather Casual Shoes,/kaggle/input/fashion-product-images-small/myntradataset/images/33706.jpg,0
50987,Women,Apparel,Innerwear,Briefs,Purple,Fall,2012.0,Casual,Enamor Women Purple Dress Up 07 Briefs,/kaggle/input/fashion-product-images-small/myntradataset/images/50987.jpg,0
5154,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Lip Print White T-shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/5154.jpg,0
53425,Women,Apparel,Topwear,Kurtas,Teal,Fall,2012.0,Ethnic,Alma Women Teal Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/53425.jpg,0
24391,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Folklore Women Orange Printed Kurta,/kaggle/input/fashion-product-images-small/myntradataset/images/24391.jpg,0
9531,Men,Apparel,Topwear,Jackets,Purple,Fall,2011.0,Sports,Nike Men Summerized Wind Runner White Jackets,/kaggle/input/fashion-product-images-small/myntradataset/images/9531.jpg,0
49526,Women,Accessories,Bags,Handbags,Gold,Summer,2010.0,Casual,Rocia Women Gold Handbag,/kaggle/input/fashion-product-images-small/myntradataset/images/49526.jpg,0
29709,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,John Miller Men Striped Green Shirt,/kaggle/input/fashion-product-images-small/myntradataset/images/29709.jpg,0
37102,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Wills Lifestyle Men Grey Trousers,/kaggle/input/fashion-product-images-small/myntradataset/images/37102.jpg,0
17004,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Ballerinas,/kaggle/input/fashion-product-images-small/myntradataset/images/17004.jpg,0
28119,Men,Apparel,Innerwear,Briefs,Brown,Summer,2016.0,Casual,Jockey MC Men Pack Of Two Brown Briefs 8003,/kaggle/input/fashion-product-images-small/myntradataset/images/28119.jpg,0
